Operon_id	Proteins
3577599	WP_003517222.1;ADU74396.1
3577600	WP_003517221.1;ADU74397.1
3577601	WP_003517217.1;ADU74400.1
3577602	WP_003517216.1;ADU74401.1
3577603	WP_003517215.1;ADU74402.1
3577604	WP_003517214.1;ADU74403.1
3577605	WP_003517213.1;ADU74404.1
3577606	WP_003517212.1;ADU74405.1
3577607	WP_003517211.1;ADU74406.1
3577608	WP_003517181.1;ADU74420.1
3577609	WP_003517179.1;ADU74421.1
3577610	WP_003517177.1;ADU74422.1
3577611	;ADU74423.1
3577612	WP_003517163.1;ADU74426.1
3577613	WP_003517161.1;ADU74427.1
3577614	WP_003517147.1;ADU74432.1
3577615	WP_003517139.1;ADU74436.1
3577616	WP_003517137.1;ADU74437.1
3577617	WP_003519804.1;ADU74438.1
3577618	WP_003518765.1;ADU74446.1
3577619	WP_003518763.1;ADU74447.1
3577620	WP_003518740.1;ADU74459.1
3577621	WP_003518738.1;ADU74460.1
3577622	WP_003518736.1;ADU74461.1
3577623	WP_003518726.1;ADU74466.1
3577624	WP_003520521.1;ADU74470.1
3577625	WP_003518718.1;ADU74471.1
3577626	WP_003518704.1;ADU74479.1
3577627	WP_003518702.1;ADU74480.1
3577628	WP_003512622.1;ADU74483.1
3577629	WP_011837904.1;ADU74486.1
3577630	WP_003516390.1;ADU74487.1
3577631	WP_003516388.1;ADU74488.1
3577632	WP_003516362.1;ADU74498.1
3577633	WP_003516357.1;ADU74501.1
3577634	WP_003516356.1;ADU74502.1
3577635	WP_003516355.1;ADU74503.1
3577636	WP_003516354.1;ADU74504.1
3577637	WP_003516353.1;ADU74505.1
3577638	WP_037294838.1;ADU74510.1
3577639	WP_003516324.1;ADU74511.1
3577640	WP_003516322.1;ADU74512.1
3577641	WP_003516312.1;ADU74519.1
3577642	WP_003516299.1;ADU74527.1
3577643	WP_003516298.1;ADU74528.1
3577644	WP_003516296.1;ADU74529.1
3577645	WP_003516293.1;ADU74530.1
3577646	WP_003516290.1;ADU74531.1
3577647	WP_004463341.1;ADU74532.1
3577648	WP_003516279.1;ADU74538.1
3577649	WP_003516278.1;ADU74539.1
3577650	WP_003516277.1;ADU74540.1
3577651	WP_003516276.1;ADU74541.1
3577652	WP_003516275.1;ADU74542.1
3577653	WP_003516273.1;ADU74543.1
3577654	WP_003516271.1;ADU74544.1
3577655	WP_003516269.1;ADU74545.1
3577656	WP_003516266.1;ADU74546.1
3577657	ADU74547.1
3577658	WP_003516264.1;ADU74548.1
3577659	WP_003516263.1;ADU74549.1
3577660	WP_003516262.1;ADU74550.1
3577661	WP_003516261.1;ADU74551.1
3577662	WP_003516260.1;ADU74552.1
3577663	WP_003516259.1;ADU74553.1
3577664	WP_003516257.1;ADU74554.1
3577665	WP_003516256.1;ADU74555.1
3577666	WP_003516254.1;ADU74556.1
3577667	WP_003516251.1;ADU74557.1
3577668	WP_003516250.1;ADU74558.1
3577669	WP_003516249.1;ADU74559.1
3577670	WP_003516246.1;ADU74560.1
3577671	WP_003516243.1;ADU74561.1
3577672	WP_003516241.1;ADU74562.1
3577673	WP_003516233.1;ADU74566.1
3577674	WP_003516231.1;ADU74567.1
3577675	ADU74568.1
3577676	WP_003516227.1;ADU74569.1
3577677	WP_003516225.1;ADU74570.1
3577678	WP_003516223.1;ADU74571.1
3577679	WP_004463317.1;ADU74576.1
3577680	WP_003516207.1;ADU74577.1
3577681	WP_003516196.1;ADU74582.1
3577682	WP_003516194.1;ADU74583.1
3577683	WP_003516192.1;ADU74584.1
3577684	WP_003516190.1;ADU74585.1
3577685	WP_003520985.1;ADU74589.1
3577686	WP_003516173.1;ADU74593.1
3577687	WP_003520981.1;ADU74601.1
3577688	WP_003516678.1;ADU74602.1
3577689	WP_003516676.1;ADU74603.1
3577690	WP_003520980.1;ADU74604.1
3577691	WP_003520979.1;ADU74605.1
3577692	WP_003516665.1;ADU74609.1
3577693	WP_003520978.1;ADU74610.1
3577694	WP_003516657.1;ADU74613.1
3577695	WP_003516654.1;ADU74614.1
3577696	WP_003516640.1;ADU74622.1
3577697	WP_003516639.1;ADU74623.1
3577698	WP_003516637.1;ADU74624.1
3577699	WP_003516636.1;ADU74625.1
3577700	WP_003516635.1;ADU74626.1
3577701	WP_003516626.1;ADU74627.1
3577702	WP_003516624.1;ADU74628.1
3577703	ADU74629.1
3577704	WP_003516619.1;ADU74630.1
3577705	WP_003516617.1;ADU74631.1
3577706	WP_003520976.1;ADU74632.1
3577707	WP_003516613.1;ADU74633.1
3577708	WP_003516611.1;ADU74634.1
3577709	WP_003516598.1;ADU74638.1
3577710	WP_003516596.1;ADU74639.1
3577711	WP_003516589.1;ADU74644.1
3577712	WP_003516586.1;ADU74647.1
3577713	WP_003516585.1;ADU74648.1
3577714	WP_003516583.1;ADU74649.1
3577715	WP_003516581.1;ADU74650.1
3577716	WP_003516579.1;ADU74651.1
3577717	WP_003516577.1;ADU74652.1
3577718	WP_003516575.1;ADU74653.1
3577719	WP_003516573.1;ADU74654.1
3577720	WP_003516556.1;ADU74663.1
3577721	WP_003520969.1;ADU74664.1
3577722	WP_003516552.1;ADU74665.1
3577723	WP_003516549.1;ADU74666.1
3577724	WP_003516540.1;ADU74669.1
3577725	WP_003516522.1;ADU74678.1
3577726	WP_003516520.1;ADU74679.1
3577727	WP_003516518.1;ADU74680.1
3577728	WP_003516511.1;ADU74684.1
3577729	WP_003516491.1;ADU74694.1
3577730	WP_003516489.1;ADU74695.1
3577731	ADU74696.1
3577732	WP_003516485.1;ADU74697.1
3577733	WP_003516483.1;ADU74698.1
3577734	WP_003516481.1;ADU74699.1
3577735	WP_003519451.1;ADU74700.1
3577736	WP_003519447.1;ADU74703.1
3577737	WP_003519444.1;ADU74704.1
3577738	WP_003519443.1;ADU74705.1
3577739	ADU74708.1
3577740	WP_014522622.1;ADU74709.1
3577741	WP_003517679.1;ADU74710.1
3577742	WP_003517666.1;ADU74715.1
3577743	WP_003517663.1;ADU74716.1
3577744	WP_003517637.1;ADU74729.1
3577745	WP_003517635.1;ADU74730.1
3577746	WP_003517633.1;ADU74731.1
3577747	WP_003517629.1;ADU74734.1
3577748	WP_003517627.1;ADU74735.1
3577749	WP_003517621.1;ADU74738.1
3577750	WP_003517619.1;ADU74739.1
3577751	WP_003517617.1;ADU74740.1
3577752	WP_003517615.1;ADU74741.1
3577753	WP_003517609.1;ADU74744.1
3577754	WP_003517600.1;ADU74748.1
3577755	WP_080514903.1;ADU74749.1
3577756	WP_003517597.1;ADU74750.1
3577757	WP_003517595.1;ADU74751.1
3577758	WP_003517581.1;ADU74758.1
3577759	WP_003517578.1;ADU74759.1
3577760	WP_003517567.1;ADU74762.1
3577761	ADU74765.1
3577762	WP_003520277.1;ADU74766.1
3577763	WP_003519804.1;ADU74767.1
3577764	WP_003518008.1;ADU74768.1
3577765	WP_003518005.1;ADU74771.1
3577766	WP_003518004.1;ADU74772.1
3577767	WP_003518001.1;ADU74775.1
3577768	WP_003518000.1;ADU74776.1
3577769	WP_003520349.1;ADU74777.1
3577770	WP_003517974.1;ADU74798.1
3577771	WP_003517967.1;ADU74802.1
3577772	WP_003517965.1;ADU74803.1
3577773	WP_003517936.1;ADU74818.1
3577774	WP_003517935.1;ADU74819.1
3577775	WP_003517925.1;ADU74823.1
3577776	WP_003517923.1;ADU74824.1
3577777	WP_003517920.1;ADU74825.1
3577778	WP_003517913.1;ADU74828.1
3577779	WP_003517911.1;ADU74829.1
3577780	WP_003517903.1;ADU74832.1
3577781	WP_003517900.1;ADU74833.1
3577782	WP_003512473.1;ADU74838.1
3577783	WP_003519077.1;ADU74839.1
3577784	WP_003519072.1;ADU74844.1
3577785	WP_003519071.1;ADU74845.1
3577786	WP_003519033.1;ADU74858.1
3577787	WP_003519032.1;ADU74859.1
3577788	WP_003519031.1;ADU74860.1
3577789	WP_003519028.1;ADU74863.1
3577790	WP_003519027.1;ADU74864.1
3577791	WP_003518690.1;ADU74865.1
3577792	WP_003518688.1;ADU74866.1
3577793	WP_003512710.1;ADU74869.1
3577794	WP_003512705.1;ADU74872.1
3577795	WP_003518684.1;ADU74875.1
3577796	WP_003512699.1;ADU74876.1
3577797	WP_003512687.1;ADU74879.1
3577798	WP_003518674.1;ADU74892.1
3577799	WP_003512661.1;ADU74899.1
3577800	WP_003512660.1;ADU74900.1
3577801	WP_003512622.1;ADU74903.1
3577802	WP_003519426.1;ADU74908.1
3577803	ADU74909.1
3577804	WP_003512634.1;ADU74910.1
3577805	WP_003512626.1;ADU74915.1
3577806	WP_003512473.1;ADU74916.1
3577807	ADU74917.1
3577808	WP_003512624.1;ADU74918.1
3577809	WP_003512623.1;ADU74919.1
3577810	;ADU74920.1
3577811	WP_003512606.1;ADU74925.1
3577812	WP_003512598.1;ADU74926.1
3577813	WP_003512596.1;ADU74927.1
3577814	WP_003512592.1;ADU74928.1
3577815	WP_003512590.1;ADU74929.1
3577816	WP_003512585.1;ADU74932.1
3577817	WP_003519089.1;ADU74943.1
3577818	WP_003512571.1;ADU74944.1
3577819	WP_003512569.1;ADU74945.1
3577820	WP_003519085.1;ADU74946.1
3577821	WP_003512565.1;ADU74947.1
3577822	WP_003512563.1;ADU74948.1
3577823	WP_003519804.1;ADU74949.1
3577824	ADU74950.1
3577825	WP_003512559.1;ADU74951.1
3577826	WP_003519336.1;ADU74955.1
3577827	WP_003512523.1;ADU74956.1
3577828	WP_003519333.1;ADU74959.1
3577829	WP_003512518.1;ADU74960.1
3577830	WP_003519332.1;ADU74963.1
3577831	WP_003519331.1;ADU74964.1
3577832	WP_003519329.1;ADU74965.1
3577833	WP_003512006.1;ADU74966.1
3577834	WP_003519292.1;ADU74967.1
3577835	WP_003512504.1;ADU74968.1
3577836	WP_003512502.1;ADU74969.1
3577837	WP_003512498.1;ADU74970.1
3577838	WP_003512484.1;ADU74977.1
3577839	WP_003512482.1;ADU74978.1
3577840	WP_003519285.1;ADU74979.1
3577841	WP_003519284.1;ADU74980.1
3577842	WP_003512475.1;ADU74981.1
3577843	WP_003512474.1;ADU74982.1
3577844	WP_011838186.1;ADU74983.1
3577845	WP_003518194.1;ADU74984.1
3577846	WP_003512463.1;ADU74985.1
3577847	WP_003512457.1;ADU74988.1
3577848	WP_003518182.1;ADU74992.1
3577849	WP_003518180.1;ADU74993.1
3577850	WP_003512440.1;ADU74994.1
3577851	ADU74999.1
3577852	WP_003512427.1;ADU75000.1
3577853	WP_003518177.1;ADU75001.1
3577854	WP_003518175.1;ADU75002.1
3577855	WP_003512424.1;ADU75003.1
3577856	WP_003518173.1;ADU75004.1
3577857	WP_003512422.1;ADU75005.1
3577858	WP_003518171.1;ADU75006.1
3577859	WP_003512420.1;ADU75007.1
3577860	WP_003512414.1;ADU75010.1
3577861	WP_003512411.1;ADU75011.1
3577862	WP_003512409.1;ADU75012.1
3577863	WP_003512407.1;ADU75013.1
3577864	WP_003512399.1;ADU75016.1
3577865	WP_003518165.1;ADU75019.1
3577866	WP_003518163.1;ADU75020.1
3577867	WP_003512006.1;ADU75028.1
3577868	WP_003519014.1;ADU75029.1
3577869	WP_003519013.1;ADU75030.1
3577870	WP_003512371.1;ADU75033.1
3577871	WP_003512370.1;ADU75034.1
3577872	WP_003519011.1;ADU75037.1
3577873	WP_003519009.1;ADU75038.1
3577874	WP_003512363.1;ADU75039.1
3577875	WP_003520602.1;ADU75040.1
3577876	WP_003512346.1;ADU75045.1
3577877	WP_003512344.1;ADU75046.1
3577878	WP_003512342.1;ADU75047.1
3577879	WP_003512340.1;ADU75048.1
3577880	WP_014522626.1;ADU75052.1
3577881	WP_003512320.1;ADU75056.1
3577882	ADU75057.1
3577883	WP_003512318.1;ADU75058.1
3577884	WP_003512317.1;ADU75059.1
3577885	WP_003512316.1;ADU75060.1
3577886	WP_003512309.1;ADU75063.1
3577887	WP_003520797.1;ADU75064.1
3577888	WP_003512303.1;ADU75065.1
3577889	WP_003512300.1;ADU75066.1
3577890	WP_003512298.1;ADU75067.1
3577891	WP_003518083.1;ADU75068.1
3577892	WP_003512288.1;ADU75072.1
3577893	WP_003512274.1;ADU75080.1
3577894	WP_003512272.1;ADU75081.1
3577895	WP_003518072.1;ADU75082.1
3577896	WP_003518070.1;ADU75083.1
3577897	WP_003512269.1;ADU75084.1
3577898	WP_003518067.1;ADU75087.1
3577899	WP_003512265.1;ADU75088.1
3577900	WP_003512264.1;ADU75089.1
3577901	WP_003512262.1;ADU75090.1
3577902	WP_003512246.1;ADU75097.1
3577903	WP_003512244.1;ADU75098.1
3577904	WP_003512242.1;ADU75099.1
3577905	WP_003512240.1;ADU75100.1
3577906	WP_003518053.1;ADU75101.1
3577907	WP_003512229.1;ADU75105.1
3577908	WP_003512227.1;ADU75106.1
3577909	WP_003512220.1;ADU75109.1
3577910	WP_003512219.1;ADU75110.1
3577911	WP_003512217.1;ADU75111.1
3577912	WP_003512194.1;ADU75119.1
3577913	WP_003512192.1;ADU75120.1
3577914	WP_003512190.1;ADU75121.1
3577915	WP_003518031.1;ADU75122.1
3577916	WP_003512188.1;ADU75123.1
3577917	WP_003518029.1;ADU75124.1
3577918	WP_003512183.1;ADU75125.1
3577919	WP_004463821.1;ADU75128.1
3577920	WP_003512179.1;ADU75129.1
3577921	WP_003512178.1;ADU75130.1
3577922	WP_003512177.1;ADU75131.1
3577923	WP_003512176.1;ADU75132.1
3577924	WP_003512175.1;ADU75133.1
3577925	WP_003512173.1;ADU75136.1
3577926	WP_003517875.1;ADU75142.1
3577927	WP_003512152.1;ADU75143.1
3577928	WP_003517873.1;ADU75144.1
3577929	WP_003512148.1;ADU75145.1
3577930	WP_003512115.1;ADU75163.1
3577931	WP_003512113.1;ADU75164.1
3577932	WP_003512101.1;ADU75169.1
3577933	WP_003512099.1;ADU75170.1
3577934	WP_003512093.1;ADU75173.1
3577935	WP_003512091.1;ADU75174.1
3577936	WP_003517864.1;ADU75175.1
3577937	WP_003517862.1;ADU75176.1
3577938	WP_003512059.1;ADU75186.1
3577939	WP_003512057.1;ADU75187.1
3577940	WP_003512055.1;ADU75188.1
3577941	WP_003517853.1;ADU75189.1
3577942	WP_003512050.1;ADU75190.1
3577943	WP_003512048.1;ADU75191.1
3577944	WP_003520408.1;ADU75192.1
3577945	WP_003512038.1;ADU75193.1
3577946	WP_003512036.1;ADU75194.1
3577947	WP_003512035.1;ADU75195.1
3577948	WP_003512034.1;ADU75196.1
3577949	WP_003512026.1;ADU75201.1
3577950	WP_003512025.1;ADU75202.1
3577951	WP_003512022.1;ADU75203.1
3577952	WP_003512020.1;ADU75204.1
3577953	WP_003512019.1;ADU75205.1
3577954	WP_003518407.1;ADU75208.1
3577955	WP_003512015.1;ADU75209.1
3577956	WP_003518405.1;ADU75210.1
3577957	WP_003518403.1;ADU75211.1
3577958	WP_003512012.1;ADU75212.1
3577959	WP_003511996.1;ADU75215.1
3577960	WP_003518399.1;ADU75216.1
3577961	WP_003518398.1;ADU75217.1
3577962	WP_003518396.1;ADU75218.1
3577963	WP_003511986.1;ADU75219.1
3577964	WP_003511984.1;ADU75220.1
3577965	WP_003518392.1;ADU75221.1
3577966	WP_003511981.1;ADU75222.1
3577967	WP_003511980.1;ADU75223.1
3577968	WP_003518388.1;ADU75226.1
3577969	WP_003518386.1;ADU75227.1
3577970	WP_003518383.1;ADU75228.1
3577971	WP_003518381.1;ADU75229.1
3577972	WP_003511964.1;ADU75230.1
3577973	WP_003511963.1;ADU75231.1
3577974	WP_003518379.1;ADU75232.1
3577975	WP_003511954.1;ADU75237.1
3577976	WP_003511947.1;ADU75240.1
3577977	WP_003518959.1;ADU75241.1
3577978	WP_003511942.1;ADU75242.1
3577979	WP_003518957.1;ADU75243.1
3577980	WP_003518955.1;ADU75244.1
3577981	WP_003511913.1;ADU75251.1
3577982	WP_003511911.1;ADU75252.1
3577983	WP_003511909.1;ADU75253.1
3577984	WP_003511908.1;ADU75254.1
3577985	WP_003511905.1;ADU75255.1
3577986	WP_003511903.1;ADU75256.1
3577987	WP_003511902.1;ADU75257.1
3577988	;ADU75258.1
3577989	WP_003512622.1;ADU75259.1
3577990	WP_003517836.1;ADU75262.1
3577991	WP_003517834.1;ADU75263.1
3577992	ADU75264.1
3577993	WP_003517826.1;ADU75267.1
3577994	WP_003517824.1;ADU75268.1
3577995	WP_003517817.1;ADU75271.1
3577996	WP_003517815.1;ADU75272.1
3577997	WP_003517800.1;ADU75278.1
3577998	WP_003517797.1;ADU75279.1
3577999	WP_003517779.1;ADU75288.1
3578000	WP_003517778.1;ADU75289.1
3578001	WP_003517777.1;ADU75290.1
3578002	WP_003517776.1;ADU75291.1
3578003	WP_003517774.1;ADU75292.1
3578004	WP_003517764.1;ADU75298.1
3578005	WP_014522635.1;ADU75299.1
3578006	WP_003517756.1;ADU75300.1
3578007	WP_003517754.1;ADU75301.1
3578008	WP_003517752.1;ADU75302.1
3578009	WP_003517750.1;ADU75303.1
3578010	WP_003517741.1;ADU75307.1
3578011	WP_003517736.1;ADU75308.1
3578012	WP_003517726.1;ADU75311.1
3578013	WP_003517725.1;ADU75312.1
3578014	WP_003517719.1;ADU75317.1
3578015	WP_003517717.1;ADU75318.1
3578016	WP_003517715.1;ADU75319.1
3578017	ADU75324.1
3578018	WP_003517416.1;ADU75325.1
3578019	WP_003517405.1;ADU75330.1
3578020	ADU75335.1
3578021	WP_003517395.1;ADU75336.1
3578022	WP_003517393.1;ADU75337.1
3578023	WP_003517391.1;ADU75338.1
3578024	WP_003517389.1;ADU75339.1
3578025	WP_003517385.1;ADU75340.1
3578026	WP_003517383.1;ADU75341.1
3578027	WP_003517381.1;ADU75342.1
3578028	WP_003521783.1;ADU75346.1
3578029	WP_003517346.1;ADU75362.1
3578030	WP_003517316.1;ADU75376.1
3578031	WP_003517306.1;ADU75381.1
3578032	WP_003517304.1;ADU75382.1
3578033	WP_011838186.1;ADU75386.1
3578034	WP_003520706.1;ADU75387.1
3578035	WP_003520696.1;ADU75392.1
3578036	WP_003515996.1;ADU75425.1
3578037	WP_014522637.1;ADU75426.1
3578038	WP_003515994.1;ADU75427.1
3578039	WP_003515992.1;ADU75428.1
3578040	WP_003515989.1;ADU75429.1
3578041	WP_003515979.1;ADU75434.1
3578042	WP_003515960.1;ADU75435.1
3578043	WP_003515942.1;ADU75443.1
3578044	WP_003515930.1;ADU75446.1
3578045	WP_003515928.1;ADU75447.1
3578046	WP_003515915.1;ADU75453.1
3578047	WP_003515908.1;ADU75456.1
3578048	WP_003515906.1;ADU75457.1
3578049	WP_003515904.1;ADU75458.1
3578050	WP_003515902.1;ADU75459.1
3578051	WP_003515900.1;ADU75460.1
3578052	WP_003520661.1;ADU75465.1
3578053	WP_003515885.1;ADU75466.1
3578054	WP_003515883.1;ADU75467.1
3578055	WP_003515881.1;ADU75468.1
3578056	WP_003515875.1;ADU75471.1
3578057	WP_003515856.1;ADU75475.1
3578058	WP_003515850.1;ADU75480.1
3578059	WP_003515843.1;ADU75484.1
3578060	WP_003515841.1;ADU75485.1
3578061	WP_003515837.1;ADU75486.1
3578062	WP_003515830.1;ADU75490.1
3578063	WP_003515828.1;ADU75491.1
3578064	WP_003515825.1;ADU75492.1
3578065	WP_003515822.1;ADU75493.1
3578066	WP_003515797.1;ADU75508.1
3578067	WP_003515791.1;ADU75511.1
3578068	WP_003513736.1;ADU75515.1
3578069	WP_014522638.1;ADU75516.1
3578070	WP_003512622.1;ADU75517.1
3578071	WP_014522640.1;ADU75521.1
3578072	WP_095522196.1;ADU75522.1
3578073	ADU75526.1
3578074	WP_003519693.1;ADU75527.1
3578075	WP_003513736.1;ADU75528.1
3578076	WP_014522644.1;ADU75529.1
3578077	WP_003513756.1;ADU75530.1
3578078	WP_003513758.1;ADU75531.1
3578079	WP_003513762.1;ADU75532.1
3578080	WP_003513763.1;ADU75533.1
3578081	WP_003513765.1;ADU75534.1
3578082	WP_003513767.1;ADU75535.1
3578083	WP_003513786.1;ADU75544.1
3578084	WP_003513790.1;ADU75547.1
3578085	WP_003513792.1;ADU75548.1
3578086	WP_003513794.1;ADU75549.1
3578087	WP_003513807.1;ADU75552.1
3578088	WP_003513808.1;ADU75553.1
3578089	WP_003513817.1;ADU75557.1
3578090	WP_003513819.1;ADU75558.1
3578091	WP_003513824.1;ADU75561.1
3578092	WP_003513825.1;ADU75562.1
3578093	WP_014522646.1;ADU75567.1
3578094	WP_003522420.1;ADU75568.1
3578095	WP_003513833.1;ADU75569.1
3578096	WP_003513837.1;ADU75572.1
3578097	WP_003513840.1;ADU75573.1
3578098	WP_003519505.1;ADU75574.1
3578099	WP_003512622.1;ADU75575.1
3578100	WP_003513844.1;ADU75576.1
3578101	WP_003513846.1;ADU75577.1
3578102	WP_003519304.1;ADU75578.1
3578103	WP_003519299.1;ADU75581.1
3578104	WP_003519296.1;ADU75585.1
3578105	WP_003519804.1;ADU75586.1
3578106	WP_003513862.1;ADU75587.1
3578107	WP_003513863.1;ADU75588.1
3578108	WP_003513874.1;ADU75589.1
3578109	WP_003513880.1;ADU75592.1
3578110	WP_003513882.1;ADU75593.1
3578111	WP_003513884.1;ADU75594.1
3578112	WP_003513886.1;ADU75595.1
3578113	WP_003513891.1;ADU75598.1
3578114	WP_003513895.1;ADU75599.1
3578115	WP_014522648.1;ADU75600.1
3578116	WP_003513902.1;ADU75601.1
3578117	WP_003513908.1;ADU75604.1
3578118	WP_003513910.1;ADU75605.1
3578119	WP_003513925.1;ADU75613.1
3578120	WP_003518449.1;ADU75614.1
3578121	WP_003513929.1;ADU75615.1
3578122	WP_003513930.1;ADU75616.1
3578123	WP_003513940.1;ADU75620.1
3578124	WP_003513944.1;ADU75621.1
3578125	WP_003518448.1;ADU75624.1
3578126	WP_003513948.1;ADU75625.1
3578127	WP_003518445.1;ADU75626.1
3578128	WP_003513954.1;ADU75631.1
3578129	WP_003513955.1;ADU75632.1
3578130	WP_003518444.1;ADU75635.1
3578131	WP_003513993.1;ADU75647.1
3578132	WP_003514043.1;ADU75653.1
3578133	WP_003515045.1;ADU75657.1
3578134	WP_003515046.1;ADU75658.1
3578135	ADU75659.1
3578136	WP_003512006.1;ADU75660.1
3578137	WP_003514024.1;ADU75663.1
3578138	WP_003514025.1;ADU75664.1
3578139	WP_014522652.1;ADU75667.1
3578140	WP_003514981.1;ADU75668.1
3578141	ADU75671.1
3578142	WP_003519531.1;ADU75674.1
3578143	WP_003513861.1;ADU75675.1
3578144	WP_003522631.1;ADU75676.1
3578145	WP_003514081.1;ADU75679.1
3578146	WP_003514085.1;ADU75680.1
3578147	WP_003514092.1;ADU75683.1
3578148	WP_003514093.1;ADU75684.1
3578149	WP_011838186.1;ADU75685.1
3578150	;ADU75688.1
3578151	WP_003516789.1;ADU75689.1
3578152	WP_003514114.1;ADU75698.1
3578153	WP_003514117.1;ADU75699.1
3578154	WP_003514126.1;ADU75703.1
3578155	WP_003514136.1;ADU75709.1
3578156	WP_003516777.1;ADU75710.1
3578157	WP_003514141.1;ADU75711.1
3578158	WP_003514144.1;ADU75712.1
3578159	WP_003514146.1;ADU75713.1
3578160	WP_003514148.1;ADU75714.1
3578161	WP_003514151.1;ADU75715.1
3578162	WP_003514153.1;ADU75716.1
3578163	ADU75717.1
3578164	WP_003514158.1;ADU75718.1
3578165	WP_003514161.1;ADU75719.1
3578166	WP_003514166.1;ADU75722.1
3578167	WP_003514168.1;ADU75723.1
3578168	WP_003516763.1;ADU75724.1
3578169	WP_003514175.1;ADU75727.1
3578170	WP_003514181.1;ADU75730.1
3578171	WP_003516749.1;ADU75731.1
3578172	WP_003514187.1;ADU75732.1
3578173	WP_003516741.1;ADU75733.1
3578174	WP_003514192.1;ADU75734.1
3578175	WP_003514194.1;ADU75735.1
3578176	WP_003514196.1;ADU75736.1
3578177	WP_003514203.1;ADU75739.1
3578178	WP_003514207.1;ADU75742.1
3578179	WP_003514213.1;ADU75745.1
3578180	WP_003514217.1;ADU75748.1
3578181	WP_003514229.1;ADU75760.1
3578182	ADU75763.1
3578183	ADU75764.1
3578184	WP_003516700.1;ADU75770.1
3578185	WP_003514245.1;ADU75771.1
3578186	WP_003514246.1;ADU75772.1
3578187	WP_003516694.1;ADU75775.1
3578188	WP_003520229.1;ADU75776.1
3578189	WP_003516692.1;ADU75777.1
3578190	WP_003516691.1;ADU75778.1
3578191	WP_003514293.1;ADU75783.1
3578192	WP_003516880.1;ADU75784.1
3578193	WP_003516879.1;ADU75785.1
3578194	WP_003516875.1;ADU75789.1
3578195	WP_003515176.1;ADU75790.1
3578196	WP_003520235.1;ADU75791.1
3578197	WP_003516871.1;ADU75795.1
3578198	WP_003516870.1;ADU75796.1
3578199	ADU75797.1
3578200	WP_003515066.1;ADU75798.1
3578201	WP_003516869.1;ADU75799.1
3578202	WP_003515068.1;ADU75800.1
3578203	WP_003515069.1;ADU75801.1
3578204	ADU75802.1
3578205	WP_003515071.1;ADU75803.1
3578206	WP_003516868.1;ADU75804.1
3578207	WP_003516867.1;ADU75805.1
3578208	WP_003516866.1;ADU75806.1
3578209	WP_003515075.1;ADU75807.1
3578210	WP_003515076.1;ADU75808.1
3578211	WP_003516865.1;ADU75809.1
3578212	WP_003516864.1;ADU75810.1
3578213	WP_003516863.1;ADU75811.1
3578214	WP_003513713.1;ADU75812.1
3578215	WP_003516862.1;ADU75815.1
3578216	WP_003513706.1;ADU75816.1
3578217	WP_003513703.1;ADU75817.1
3578218	WP_003516859.1;ADU75820.1
3578219	WP_003516856.1;ADU75821.1
3578220	WP_003516850.1;ADU75824.1
3578221	WP_003513691.1;ADU75827.1
3578222	WP_003513688.1;ADU75828.1
3578223	WP_003516841.1;ADU75832.1
3578224	WP_003513676.1;ADU75833.1
3578225	WP_003513674.1;ADU75834.1
3578226	WP_003513671.1;ADU75835.1
3578227	WP_003516839.1;ADU75836.1
3578228	WP_003513667.1;ADU75837.1
3578229	WP_003516837.1;ADU75838.1
3578230	WP_003516828.1;ADU75844.1
3578231	WP_003516815.1;ADU75851.1
3578232	WP_003516812.1;ADU75852.1
3578233	;ADU75853.1
3578234	WP_014522661.1;ADU75854.1
3578235	WP_003513652.1;ADU75855.1
3578236	WP_003513649.1;ADU75856.1
3578237	WP_003518982.1;ADU75861.1
3578238	WP_003518979.1;ADU75867.1
3578239	WP_003513624.1;ADU75868.1
3578240	WP_003521649.1;ADU75891.1
3578241	WP_003513565.1;ADU75899.1
3578242	WP_003513564.1;ADU75900.1
3578243	WP_003513552.1;ADU75903.1
3578244	WP_003518486.1;ADU75904.1
3578245	WP_003513548.1;ADU75905.1
3578246	WP_003513547.1;ADU75906.1
3578247	WP_003513545.1;ADU75907.1
3578248	WP_003513527.1;ADU75913.1
3578249	WP_003518472.1;ADU75922.1
3578250	WP_003513509.1;ADU75923.1
3578251	WP_003513507.1;ADU75924.1
3578252	WP_003518465.1;ADU75927.1
3578253	WP_003513499.1;ADU75928.1
3578254	WP_003513498.1;ADU75929.1
3578255	WP_003513496.1;ADU75930.1
3578256	WP_003513475.1;ADU75939.1
3578257	WP_003513473.1;ADU75940.1
3578258	WP_003513471.1;ADU75941.1
3578259	WP_003513452.1;ADU75955.1
3578260	WP_003513451.1;ADU75956.1
3578261	WP_003518139.1;ADU75957.1
3578262	WP_003513436.1;ADU75960.1
3578263	WP_003513433.1;ADU75961.1
3578264	WP_003513430.1;ADU75962.1
3578265	WP_003513428.1;ADU75963.1
3578266	WP_003513415.1;ADU75974.1
3578267	WP_003513413.1;ADU75975.1
3578268	WP_003513411.1;ADU75976.1
3578269	WP_003518117.1;ADU75989.1
3578270	WP_003513382.1;ADU75990.1
3578271	WP_003513376.1;ADU75993.1
3578272	WP_003513374.1;ADU75994.1
3578273	WP_003513369.1;ADU75997.1
3578274	WP_003513368.1;ADU75998.1
3578275	WP_003513367.1;ADU75999.1
