LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003520339.1	23.1412096164711	NA	22.7020556251609	23.1773649122207	23.7703964463715	24.0139555232359	21.143427930377	23.8309602215196	23.5749832577457	25.4166537285067	23.3526303856561	23.1946061967022	25.1527275716863	23.4676050735064	23.2170785049492	25.6595871194294
WP_003513588.1	23.7887566253272	27.0220579244013	24.6630376419856	23.9603940480794	24.1394596587428	24.4066038994596	25.0583848401289	24.7651959479042	24.7413411403848	25.9007628890471	25.858307015121	25.0718218768531	25.6225336721054	23.7614206315856	26.3073220215481	24.3396883366281
WP_014522626.1	24.8277784400948	24.4892240169932	25.5736684997904	25.3581860021173	25.2271521104763	25.4513677861538	25.4177134993072	25.0283574872314	25.7338310713493	25.9815079714788	25.519305980244	25.7261117519058	25.1402791351322	25.5660924931887	25.4398333653281	25.4801657951181
WP_003513207.1	29.6394391815509	28.9507568894893	27.7654756891826	26.4654362296092	28.3974416326086	28.4377867877071	28.4496809689973	28.6102841776412	28.681468286947	28.9960561097002	29.0017544922368	29.0642081081244	28.6961831705242	28.9508756759737	28.8055494019349	29.5911430248366
WP_003518401.1	23.0424526110738	20.6384673948879	23.0132302899267	22.4421384931139	23.0258406131851	22.6094763384098	22.8208361749021	22.3546840614989	22.1584585420772	22.3585695806745	23.4168723614946	23.1033115931702	23.7511102253528	23.051486609552	23.2761594876122	22.7322003069121
WP_003518540.1	22.6038490438333	22.0040076670677	20.6651525011344	21.4803924212546	22.0505485351057	NA	22.5864965893382	22.0023256375394	21.5924999187198	21.6567887722523	23.243405401192	22.6889232155827	NA	21.7729969369416	22.5001735865014	21.5943103515315
WP_003517142.1	26.0011741815425	25.6579634664535	25.9864957300991	26.3407023837882	26.5653096746356	25.9924360761726	26.3200837106506	25.9339218835983	25.8548586637384	26.2324998818826	26.0121950808379	26.5059775472599	25.9739414967723	26.1822674569274	26.3668879236306	25.8633963796735
WP_003518542.1	NA	NA	23.4956429079626	NA	24.5243227239587	NA	NA	22.8612451972207	23.3985870998962	22.9787527363167	23.1121441382245	23.8256144260464	22.5604848050582	22.6791624778655	22.9212306590685	23.0136194171894
WP_003519206.1	23.8117715896401	23.9197443266326	24.4056610738853	NA	24.2989726215675	24.0861007295811	NA	24.1869139973651	24.4113826236872	24.1103730237693	24.1746736491814	24.2279963936267	24.213651589778	25.0318298240168	25.1831899549535	NA
WP_003517602.1	24.8439715517153	24.3224355158239	23.772582062164	23.6799425814473	24.5335250415335	24.6132139116923	23.9581095896446	23.9613540010224	24.8524424718092	24.3626765174783	24.775794757064	25.0395680783593	23.4056002767806	24.1076173512244	NA	NA
WP_003520327.1	25.0383208826602	24.4971529174972	26.4732331099076	26.6961437287528	26.5495009267912	25.4403685001232	25.7714938988213	25.5818445725632	23.3794353476902	25.7389938103967	25.4480832926408	26.6435518772879	25.9783343330147	25.6232216337308	26.774181102766	25.794715225419
ADU75526.1	21.5428545294333	NA	23.1945765215961	NA	20.2796934673649	21.0597086741655	19.6808013518231	20.8777667930306	NA	19.69123449406	NA	22.6977218233698	23.4135432793156	22.8268993687345	23.1606334989752	20.7865639948036
WP_003515019.1	28.6284004165782	29.1729686746845	30.0728385629754	30.5969142755172	29.2960725500466	29.1935156314397	30.1906890554217	29.7513218384268	29.524593109159	29.5761298728136	29.2675761046688	29.7053567928188	29.4682683803364	29.0100252132474	29.4254442268243	29.7893321143739
WP_003516421.1	26.04706419552	25.6479063727799	25.5594624743686	25.1457462697526	25.0626090056657	24.3449649776412	25.687190964805	25.7367974056123	24.2474787875803	24.1840972075628	24.5223787787722	23.7963048571362	23.2324287987603	24.0753684046579	24.2363258200414	23.1927746872399
WP_003516876.1	22.8733696545936	23.0232184033631	23.3639629007808	23.4346688954149	24.2902823780462	24.402125504597	24.7672201297897	23.7953667596432	23.7232192927545	23.5196654773735	21.9538492568139	23.6985126062823	24.5369852602849	24.7323004932565	24.0760787079564	24.384117312318
WP_003514589.1	30.7934464971201	30.989387848459	31.0974935690173	31.0682666863136	31.1200387572979	30.8340396715694	31.8392542232955	31.2789656970025	31.2411360949433	31.4899000755045	31.7102821755623	31.6553115911644	31.4887252379562	31.6640068474859	31.3227017929986	31.4751096191306
WP_003512291.1	NA	22.4749957382837	21.929529646038	21.8380747786998	22.7106564214424	22.7158512674455	22.2697514194484	21.7129583533152	20.8691871013221	NA	22.9832285911099	NA	21.7956885383866	21.7049380396314	NA	NA
WP_003513362.1	24.7343064234666	NA	24.2317326617401	24.2405313542529	23.592725180712	25.1034953740585	25.5658952228146	25.1727339309048	23.1828186179202	25.4292452022647	24.471750101904	24.5247237121749	23.1411374020983	22.6423584196394	22.5189416219597	24.1931567252344
WP_003514134.1	28.3452448057398	27.8474686226235	28.500361425171	28.0236207567437	28.4078612251899	28.5892208827155	28.3245421342144	28.4536488775834	28.2543631840391	28.0580521174936	28.4110627529011	28.0203777535753	28.2248286508995	27.8396780088897	28.044368813214	27.8596284178972
WP_003511558.1	22.5301511668699	NA	NA	20.9791348247036	21.1550697366475	NA	NA	NA	20.3017225879425	21.1919445730155	NA	NA	21.2826776314185	20.7317478903543	20.8649942887261	21.0521399285463
WP_003518536.1	25.4503276237458	25.7031166443789	24.8221483682631	25.3220033755427	24.8312042240696	25.0580858307546	25.6911992596478	23.6968077008961	25.1821422644533	25.3845214948924	24.9544452701894	24.4468408849815	24.7814433694223	25.0591905822128	25.5404384751463	26.4909210831499
WP_003515456.1	26.5986741864731	26.3724972554737	25.724743207073	25.4819706704459	26.1198121598012	26.0462368624062	26.2238197512598	26.0819366172165	26.5312056827851	25.8968612319753	25.7146504756439	26.4786376064159	26.0484094185405	26.0153397263219	26.7204002039947	26.3753717622331
WP_003517630.1	NA	NA	23.6112602014291	23.8037947020322	23.785516874605	24.1688774475363	NA	NA	23.1531248732595	23.4221423740422	NA	23.91142205227	NA	24.0469357630608	23.9348564610842	21.8841326840771
WP_003513364.1	26.9672712986865	27.0728645137148	26.9325046559413	27.0408584792367	26.9441475695965	26.9125788593842	27.1048576486146	26.9991406862481	26.9241660160797	26.7557485919998	26.5522235407992	26.501685386419	26.6943847628652	26.7950515966809	26.512825099088	26.5231840497728
ADU74708.1	24.2551159307242	23.3915559262829	24.5319893540646	NA	22.2522790356961	23.0633509468326	24.2112989261685	24.2322308922012	NA	NA	23.7818693703087	23.3423378341264	21.4665558472702	22.8519890267726	NA	NA
WP_003515678.1	28.0335598181484	27.5346919182572	27.6845715102287	27.413271424256	27.7190218254069	27.694307179591	27.7406632944616	27.6373996646032	27.7842409934647	27.5291817657566	27.4503991282884	27.4302601493421	27.3546849285675	27.4514702517045	27.1989982001415	26.9426224262275
WP_003515458.1	25.4654269153418	24.9160563351117	24.9288522801058	23.9494873736631	23.8299427050669	25.1534057606495	23.947996421281	25.3627467234163	24.547552443143	25.2609042906421	25.3506884076032	23.4790133580805	23.9683117492552	23.3650571069006	23.3147159968155	23.2404439554275
WP_003518809.1	26.9768661455316	26.3532086572244	26.6029730130483	26.6043531982124	26.357323417231	25.8266017582796	26.7056256052639	26.9880860929445	25.8513367701281	24.7220021378983	24.227198651971	25.7619753240198	25.027208736107	24.2193925673478	25.8596714163214	25.3049158244501
WP_003513366.1	26.9514584132271	25.9833267917287	26.8207082371713	25.628684944288	27.1291934873429	26.8044098376137	25.8641197180162	27.2451015533439	26.1050560926234	25.8687815348384	26.1960805499807	27.0860008399487	26.6556256991527	26.3896219637108	26.0781379456892	26.9565010865039
WP_003512636.1	24.3137273243859	23.7606247053147	23.6686248167014	24.0146816856407	23.2977160973553	23.3616888687223	24.1659545441514	NA	23.335868330327	24.1516506231165	24.4300586203813	23.604382085085	24.1963452728424	23.7321971494242	23.2104615137556	24.1265563154579
WP_003517769.1	23.1688282023721	NA	NA	NA	22.5633217721652	23.0305588052147	NA	22.7592087237152	23.457610277148	23.5592638091937	24.0360551722105	22.241265321257	NA	NA	NA	24.7597861072695
WP_003516839.1	24.6039618174678	23.4588314898083	23.5304729383096	23.8699501886916	23.8174304235605	23.5674008510685	23.4140845274141	23.6528911537609	23.4039865369224	22.7311145826011	22.5297942545328	22.4148119699059	21.9794851314878	21.5382800583787	21.7804836347053	21.3399058806253
WP_003517192.1	27.8552089195716	27.7321577305078	27.4308947573842	27.5124968294312	27.8349827035836	28.4151384505811	28.3725076368934	28.2028388890977	29.069724750186	28.2252807672407	28.2706603729297	28.0310586777131	29.0955951191806	28.4440413712337	28.4381367238836	28.0381601102747
WP_003518726.1	21.0038220883674	21.0508114965347	20.2833763418959	21.1249103719397	21.7393358514588	21.8339435061782	21.047504052263	21.5576305380394	23.3230987832496	22.031479273725	22.3257241140869	23.625404979042	23.0307223275511	21.8076473498911	21.7996430843807	21.7563294516747
WP_003516435.1	NA	25.6931178303762	NA	NA	25.1620312973169	25.3654409043004	NA	25.0224295704015	24.4157874443232	24.8889413499763	24.7584925267425	24.9661109324761	NA	NA	NA	22.0058779475971
WP_003518807.1	25.5868008963063	25.05792874611	25.3057299189655	24.6591403905036	24.884109510699	24.6862038591844	24.3633304902128	24.6142017107587	25.6911992596478	24.4056610738853	25.1246046653765	25.086568440531	25.1088384136682	24.8687661528289	24.6350209189576	25.4660822340502
WP_003514737.1	25.8799733337352	25.9511317200508	26.7557485919998	27.0523476612391	27.4269899839655	27.252188626675	26.0227547060366	26.5464526578621	25.959054249547	27.1906200328392	26.8791093269665	26.9287640935508	27.1814336198162	26.5099538169752	27.4360188241928	27.0489668655744
WP_003517374.1	27.7548266982016	29.1863476558539	26.9496437335907	26.9448730592621	28.6435896271792	28.8258879998054	29.4532551984464	28.2732438398556	28.7819543016834	29.3225191699199	29.4123083974728	29.162726473313	29.4424627473291	29.5161305906677	29.3785111391359	29.5800257542862
WP_003518801.1	26.1410086117055	NA	NA	23.7467912008271	24.2149050277802	28.5541064419517	25.0270290980736	22.8555956414677	25.4717779613257	25.3796776355419	25.4273615391457	25.368555248474	25.4611596116105	24.3021118675726	27.6773917583622	25.0580858307546
WP_003517026.1	26.3187284164578	26.6410857687582	25.5462405031729	25.8855307988972	25.2715393520488	24.1998965058393	24.4451455168588	26.0228893767308	24.5915785899722	23.6058795838388	24.9827430524878	26.4357118424823	25.8537310154857	26.697138235401	26.10434752484	26.6476809847677
WP_003518034.1	23.9768844148644	23.9959319426542	24.387167139687	23.5476366471763	23.6719859881546	22.9606256306723	22.7951547832803	23.7082010037477	23.7166648706037	24.1577222532465	23.3476218837944	23.8519667694141	23.7081243864994	23.6567158251169	23.6436685699555	23.2086893416365
WP_003517378.1	28.6421619199653	27.4584818095093	28.1956255080647	27.6033184048302	29.2188877366383	28.8902214305245	28.66294100009	29.0380982879056	29.6390068825552	29.4998748163388	29.6862169055008	29.3195896460449	29.60487794517	29.3970962497924	29.4412317232913	29.5568062740949
WP_003516282.1	22.8349225455213	22.5071044153468	NA	NA	23.0191713375215	22.9920843072783	22.7040686633276	22.7422455066055	NA	23.1381441350548	23.0523315449804	NA	22.7060641434553	NA	22.5643333491389	NA
WP_003516364.1	27.2206549637335	26.6873557691043	26.9446160553222	27.609294155238	27.1162171527884	27.0217695779655	27.4127979687031	27.0220454116013	27.4722712495396	27.5398705043911	27.1125563279707	27.1752523322886	27.1385009066576	27.0628677317386	27.1739427532961	27.5565499360822
WP_003518813.1	27.0813409534136	27.4975203800542	26.751245051145	27.2309761196193	26.8164488884361	26.7954543421641	27.8584163769972	27.2754439031354	27.1265936950943	27.1956021899429	27.671378929719	27.6946427175491	26.473984389996	26.6582416834275	27.0801496817447	27.200836280482
WP_003519089.1	26.9156751987337	27.0557082505903	26.8967986362765	26.8468090029065	26.592246950098	26.5679991345303	27.1087241530347	27.0296053514866	27.5189438385122	27.4371263218659	27.5058692536061	27.4532243177365	27.0915016465489	27.22244489884	27.1794710780297	27.4983742634735
WP_003519329.1	24.9857587729033	24.4170342936982	25.6031047615285	25.638191930985	24.6768393575804	25.1396002310373	25.2611584890329	26.6629928219793	24.0059913707784	23.9444205865701	23.364825599712	24.0568868419176	24.7197047621298	23.2567511975582	23.3007951476201	23.3069633673138
WP_003516284.1	26.3044303450644	25.8353879173008	26.7222068786298	25.934895567161	25.7364453455932	25.630063529778	26.5477101862644	26.21528966522	26.3145046389976	27.1179915780397	26.3781464298671	26.2106585342068	26.7490168747434	26.7425790012723	26.7845143273852	26.7617667135982
WP_003517715.1	27.5908696724981	27.365010960436	27.2340295992665	27.5752434233231	27.5414350211905	27.8829609100582	27.8700971916244	28.9405295030622	27.4360613609193	27.1510407799083	29.3487756745254	28.2879296659901	24.6982672243577	25.5348348123803	26.742724437729	25.1294168000678
WP_003515550.1	26.0608561599822	25.7776760307861	26.1067318070361	26.523350736871	27.0741095927591	25.6991272545563	26.5699535430088	26.9673397667331	25.4482326381211	26.2827285083826	25.55449454609	25.1225368551021	25.541417928131	26.150577501664	25.0547294554501	26.9190203743117
WP_003516286.1	24.225799075678	26.1993217899691	23.5806662545845	23.5163101679051	24.6714762545041	24.4869875465379	22.5220249524395	24.1565066214835	24.2422315223528	24.6858002541149	24.0711437111879	22.9065004887844	23.503646676611	24.210081497534	23.5031374029378	23.515971652081
WP_003517815.1	23.175125950603	25.3861668825836	23.2652569794717	NA	26.6588676628927	26.4500083591223	NA	NA	NA	NA	NA	NA	26.7173577590438	23.7648350632333	23.5322061358446	24.4908173102648
WP_003513296.1	25.2023565772101	NA	25.2975277516607	25.0385181824017	24.1990693008367	24.1853001653874	24.0207393706737	25.6390206737645	NA	23.9595543003645	24.9424022741826	25.1041891167295	NA	NA	NA	NA
WP_003517194.1	24.876467579733	20.1991544405331	NA	24.1702760833065	22.1848075671969	23.0411667458963	25.2298274913373	24.2215996564951	25.2681701663173	23.684044970648	24.1123334061054	24.1041992766506	24.5548407396388	23.5822602896784	24.9444692143482	24.3792257387304
WP_003513368.1	27.0256654701812	26.7185150122655	26.0901665561457	26.4378173773689	27.283913105795	27.0422442443492	26.9873295685619	27.2983562117834	28.6194337027893	27.8841773627473	27.7685711078654	28.0149226584002	29.2225293604169	28.8075806587305	28.0598884211654	28.7556707669319
WP_003515690.1	24.9711661621207	25.3112310830718	25.5683084004974	25.072617554181	25.1879508503322	24.3139653753311	25.1678882394151	25.5255120482852	25.0884675391991	25.1078137691379	25.5291430916322	25.1125838436089	23.0960409999935	23.5967028256346	26.8259502956559	23.9427562976333
WP_003518724.1	25.0094507210362	25.6848513818552	24.6524379571944	24.3574977477297	26.3079965850498	25.0616071195752	25.0451085151262	25.7701686358036	23.9648954494245	24.089261614461	24.2827266528844	24.9243150762507	24.3453094914414	25.1027668854884	24.9209483940937	25.5774786895898
WP_003514158.1	25.9072079332622	27.2547728150585	27.37873698345	27.4658076642985	27.1214826092351	27.1707446842026	27.272485066794	27.016940098636	26.1284771789875	27.0475674526761	27.2999589616609	27.2835319314715	26.9875303386969	27.2347032445658	27.2386534518298	27.1252100655897
WP_003516358.1	25.9470223182227	26.5927128369014	26.0679259280904	25.7608126303294	26.3917875965632	26.275401447048	26.1291952862929	25.9991487997022	25.9808059564569	26.5476739159691	26.2317889649923	26.6092799496409	26.2440470323686	26.384902446097	26.2931509581825	26.640196737206
WP_003512126.1	25.159244501218	24.1100446764532	24.4010209730223	24.598191896036	24.9480776677295	24.4196052120335	24.4494254250192	24.8622578005375	24.4594584323887	24.373218349935	24.3855406426849	24.7072434569821	25.4013833871671	24.5934228765851	24.255330881363	24.896915438269
WP_003513423.1	27.5174617497967	27.5040899519879	26.9982951829174	27.3690417830723	27.1056014214096	27.4232976106327	27.7021264274836	27.3494565814391	27.4674220225477	27.6154676406345	27.4926628389283	27.6611897043088	27.9767397877501	27.5117287830373	27.7708436213687	27.1391237559035
WP_003515852.1	26.6471902786701	26.2749132204237	23.2156560238699	26.5433005053254	23.6258783290831	24.1815202733169	23.8826598498193	24.5736228432049	24.1573747805479	23.4429975035927	26.923498592675	24.0059111675794	25.6788459195217	23.3940723609523	24.6524231802082	25.1564511370227
ADU73917.1	26.0512628662585	25.0212305297885	25.3091887392187	25.8034988310044	NA	26.1267907640939	25.6769220226018	NA	NA	NA	25.8005297806123	NA	NA	25.5482047286858	25.7516413470654	NA
WP_003518590.1	27.9339843634299	26.7272068978359	27.6211098566253	26.8833451522814	27.4940703039129	27.5956188780249	27.4263093891757	27.696206625283	26.9282830642031	27.2045156695871	27.3368093528887	27.5422088739688	26.9185547504237	27.3644398323313	27.4157159129012	27.4526637222405
WP_003512104.1	28.4696933115917	28.221103139862	28.2897217655001	27.6734185835117	28.1231489427547	28.020682624402	28.1299515841334	27.9462814852076	27.6250885457547	27.9126928682413	28.0476002101616	27.919987763106	27.1601281644964	27.6132128311349	27.8572384065083	27.7724528294062
WP_003512915.1	26.5031847230393	25.4426603674603	26.7747424013198	27.097116311833	26.0201009994605	26.2020124085937	26.4470498205886	26.2764440645554	25.8065817633222	26.3270049861074	25.8684724403574	25.8837985153599	26.8432947068699	25.9637409965435	26.3528559128715	26.3207805352861
WP_003514304.1	26.7874189125509	29.8954076564086	31.0182523795862	30.4567976977205	31.1367114958418	30.6963265472634	28.9281945719986	31.1245200897428	30.3990288295807	30.5804747078305	30.3988917268755	31.0384885996398	29.30595618292	30.3457503441319	30.7826483195371	30.4779503116065
WP_003517454.1	25.978279537934	26.5196174788744	26.9402279119729	25.7052505904933	26.0764847236756	25.6792376632385	26.5861791049735	26.19590073601	26.3312849683838	26.1294634267647	26.0820403461644	25.6772813045568	26.5327031175817	26.6016098478459	26.1573957544925	26.8105709822475
WP_003519228.1	28.9725413201992	28.2731402957105	28.5915761115408	28.3380838959526	28.3456635512711	28.5225936633808	28.5289903962847	28.6529804056553	27.2471188318681	28.0272684901068	28.8702468832367	28.1460740474018	24.9757451826891	25.3798959193942	27.4720584710232	24.3588320861666
WP_003517408.1	22.9645654698936	NA	21.6351609844178	21.5396604018191	NA	NA	NA	21.4648550159714	21.6081769734697	NA	24.3126349530892	NA	22.0286837678189	21.8702438224551	22.6209802642627	22.1601749455148
WP_003515563.1	24.5330917658	23.1989159960996	24.7380313606419	24.7747777685594	NA	23.3757661140928	24.3684349958615	25.2377812643998	21.9281598991543	23.4028520000148	23.2554182354108	21.8636052343327	23.5341656806737	23.2965086440004	NA	25.1013823412748
WP_003514658.1	30.8694645530458	29.5663271803413	29.4763806413765	30.6754767519418	30.2822408603792	29.7992704672743	30.7134581379463	30.3721436558802	31.0167750433578	30.8324565343974	31.3629062998834	31.1700821078168	31.1216581161719	31.4737553458889	31.0231575222482	31.2712719844971
WP_003512648.1	26.486614158833	27.5939702936422	28.9609125997182	27.5682075277531	27.4132522053772	28.2526734726782	28.9416550166829	27.4597235265182	27.9147701390718	28.2555120017211	28.2364562481877	27.936505350753	28.6734614686675	28.0221966234592	27.9841196063067	28.7367480888437
WP_003517797.1	26.5257222550412	26.0240921145013	26.2784526697551	26.4530916565139	25.7065551403853	28.1147503611179	25.8017586212917	25.6418249691116	25.6385215891493	26.1537959114985	25.8630398749474	25.975971057032	26.1197750095153	25.7161690534834	26.2330573519507	28.5853478582547
WP_003519337.1	27.6460295333808	27.1295597982045	27.3287139969509	26.8627154814766	27.2366186425024	26.7349968834168	27.2386845868399	26.9416857788881	27.0132559211484	27.1558015815698	26.9842625546109	27.1356341020011	27.2568425219326	26.9838393110956	26.8930511432907	26.9693408617747
WP_003519170.1	27.3338563829059	27.3116973234629	27.126220742017	27.5046503730846	26.1401220957641	27.4490521770913	26.7787845555474	26.7224622189037	26.6385104481985	27.0592704179867	26.5980898557764	26.6305494895923	26.8641871763514	27.0077343921775	27.9239403645312	26.7822223074571
WP_003513758.1	NA	NA	NA	NA	23.688321781181	NA	NA	23.9327000810921	24.9061800991759	24.0803021062427	24.5848106881567	24.2516098402583	24.34078563923	24.8358087725285	24.7181697721466	24.6467341815563
WP_003517773.1	22.4695169714578	24.8674098504696	21.245996161546	21.8212954370302	22.0622203419995	24.1122013477296	21.4936716177847	25.6354335559824	21.2137183526905	21.985320444101	25.1956178382434	24.6594317382891	21.6883100654603	24.2469042415487	25.6780719013901	23.7520018744622
WP_003518633.1	27.2751708081904	26.9531464930643	27.5894079365818	27.4587011590632	27.138456615675	27.4364890103751	27.4729269547639	26.9936451553925	27.2612841208589	27.1998646023857	27.3873967414669	26.9127838653895	27.2015412950405	27.5448152081669	27.7314477079816	28.1278423257884
WP_003518893.1	20.2618343019254	20.9059210199169	19.1096663616379	22.9825138188735	20.6623981836729	20.3635862593925	20.5654428437051	20.2728894330526	19.12216568675	19.8974908862985	22.1032822553648	20.838021275727	19.5069241743935	NA	21.0459857399823	20.729431016121
WP_003515069.1	27.7045562620351	28.0250537482049	28.0381836194831	27.5232989937625	26.3425938537796	27.6834209075056	28.0539976556131	27.8635592996111	28.4084358936766	28.2409659039658	28.5304083289214	28.5126437311695	28.1807524950841	27.2633027371369	28.6559436017756	27.5908248615119
WP_003516356.1	NA	24.8935497777857	25.6232114482562	25.5820854564068	25.1501527429052	24.9671472438696	25.6433868336218	25.7113465733583	24.8032810986756	24.5847566992021	25.5248177956082	25.4028363306156	24.9939971786015	25.7241320050185	24.7725175277119	23.0065334461176
WP_003512130.1	NA	26.1956729275285	NA	24.760695899153	NA	24.2999402326324	24.4233000679752	25.8584814500562	NA	24.9834333626515	25.1374715090549	25.4626424299572	NA	NA	23.731183169002	NA
WP_003519140.1	22.7181920080231	23.162721503856	23.0618342859649	NA	23.9326195353676	23.220417852358	23.7517090612979	23.6912102317536	24.5973990216285	25.2644047159805	24.8192248316427	23.9381196479567	24.604540865866	24.2872092918218	24.1077722429317	24.710195768776
WP_003513756.1	28.1690609567923	28.3663607553793	28.6614653107197	28.8935577899893	28.5886535176058	28.3037046593324	29.4036084650579	28.8595900126413	27.9627000801635	28.103169400363	28.6574159583058	28.2474167893112	27.8839770508466	27.1843792498735	24.4540153006889	25.8324925272293
WP_003516354.1	22.2841048603508	23.3310934832678	24.8812523713483	24.4440677272582	24.2456182934315	24.1346707582403	25.3621638321633	24.4320082556595	22.5951780276638	23.9079507105174	23.2501302036437	24.0377265421177	24.0874573936247	23.6080220720351	NA	24.6272909855616
WP_003513950.1	25.2433878661289	26.212033171053	25.315512363183	25.2254140511079	25.499762202119	25.4608440374495	25.9991584023095	25.8801297405146	25.7952083736943	25.1166178171522	25.6892985179057	25.4418341546608	24.0646841901501	24.948859237638	23.6672660822042	24.0865186548136
WP_003515575.1	27.2921398838259	25.9400547943096	26.6110282384414	26.6659590687487	25.6381533265456	26.2928329290829	26.5394507828575	25.6819978630789	26.5261914437438	26.1366532216671	25.7971792545115	25.7718231136515	26.2772509274119	25.7786135715327	25.6535744471442	25.9210700515116
WP_003515789.1	25.4998814761236	25.5932611005462	25.3634005975991	25.5021528369502	24.7044409469576	24.7449393158129	25.4975184851661	24.9737592385224	24.9668476289739	25.131619645874	24.8821885378575	25.0433469343877	25.8768028925352	25.0724078373054	25.1906064177139	25.8689311848158
WP_003516513.1	25.9822593733385	25.8756463232336	26.080792095731	26.480125752792	26.3832505518056	26.4654729175491	25.8427534405145	26.3216439305313	25.7659546510474	26.2123567245665	26.1412002217374	26.022721251855	25.4693711397746	25.7743080505902	26.0011741815425	26.0210211573273
WP_003516352.1	27.069979259984	26.914751870916	27.8888813657743	27.9173802797378	27.7324499954305	27.8192167500739	28.0769641701127	27.7749561649721	27.5063778575712	27.6348607789301	28.1339622782395	28.1830483940537	26.7410929249974	27.7333682757192	27.292312200655	27.4210139164062
WP_003516374.1	26.0052991296819	26.156094736809	26.4013502758842	26.4299175833583	26.6253798036587	26.5919803727922	26.688534326816	27.0834449496637	26.6498983382455	26.6954822755251	26.7853844001902	26.8188292521904	25.0570553834072	25.8838644641487	25.4666543902106	26.1901476986416
WP_003512106.1	22.7504811099696	23.5077818674115	23.9879230145482	25.0116321383875	23.7898332599182	24.2849015042413	22.4047201190907	23.5897314535365	23.9883510858884	NA	NA	NA	NA	NA	NA	22.8342000990739
WP_003516515.1	26.1951756380325	25.6314648197064	28.3721920397616	26.17483260589	25.7405024319533	29.0053528024647	28.6552271895234	24.6688477449302	25.8466448830219	24.9092934064265	25.470503961886	24.5173395626647	24.3262375521995	28.3079062240566	25.2686156072698	24.9518420393617
WP_003517994.1	28.8941791425191	27.8780762440692	27.9650565735435	28.1898953785413	28.4292347274884	27.8876687242919	28.6916696912384	28.2320389916795	28.1804619926023	28.2104495771658	28.1490124597612	28.1380111538803	28.4080453508585	28.3784863570604	28.6117756789665	28.3771115161639
WP_003518885.1	23.1826461714734	24.4039618555468	24.8372246767927	26.6481837745166	25.2444644666741	23.6762444622727	24.3494756475501	24.3739232020171	24.8915273728356	22.350317833037	24.4343459605658	24.7284543792365	22.5037370173216	24.3793372602332	24.5538583896069	25.0752483018831
WP_003515698.1	26.5078779534309	26.3026018609361	27.3979694681835	26.8727604523308	27.1693756483284	27.3283074441173	26.8032140121968	27.1168647012031	26.9670465017877	27.0630482746916	27.0234188240989	26.9248921391361	26.2719601905732	27.2442357018243	27.295135085423	26.8757517500349
WP_003516243.1	25.2663144726082	24.6224280999193	26.3729295986532	24.9138178674306	23.4609064389426	24.6741948651146	24.9751325660907	24.5963835589671	24.0541593154815	24.1329907190283	24.2675754689185	24.3128250831511	24.443531752059	24.8945894745843	24.4607640397695	26.0883445603983
WP_003517719.1	24.4705037727528	25.2694073230578	25.8074512377956	23.368382528606	26.3789120280041	23.7699145141629	24.6517319706023	24.4639617439657	24.2046801454374	24.2097908466811	24.1808209159236	23.4550924116849	24.0421817332466	25.3908471241353	23.434503949056	23.2932246640564
WP_003513578.1	27.4685110249917	27.8181739947882	28.8077261798562	28.1590433633817	27.7129795662337	27.6335797403559	28.4318708688425	27.7460542421397	27.9052153011135	29.226912224234	27.7359466926927	27.5572387472624	28.8548577443867	29.3494432107606	29.0793923577283	27.9053090442816
WP_003513182.1	25.7570572171394	25.8300232018074	27.0111525024911	26.3965828123056	26.4540466436989	25.4157296498518	22.862802727585	26.5889892211989	25.604821153015	26.8407245494898	26.7796513240771	26.3098635263842	25.7554781027054	25.9904155943073	26.19243757239	25.7594788374728
WP_003517791.1	23.2479127599234	22.3912749645431	22.7671083623351	24.4019274313402	22.3987050131717	23.3343058977477	24.1734022684588	22.6152346654221	21.6429760446996	22.524585525105	23.4030310257483	24.5214475012657	20.7489241158727	22.5772833006125	22.9676891663373	22.9319418940855
WP_003519168.1	26.5742458244316	26.3175284095129	26.7698603908508	25.8286931259904	26.5409834334492	26.6879155499898	26.3538776786397	26.2396335034876	26.5902326110341	26.3049080727947	26.4493138399848	25.812528505958	26.5889585222209	26.7997781479165	26.6247130164816	26.8808860537747
WP_003513964.1	33.4143423598959	31.8069466473578	32.3588498603471	32.4119116992895	32.6656435137764	32.5327469679733	30.9652100212683	32.6710623730611	33.0143406558198	32.6627104041048	32.6703458602083	32.6753421433658	32.2182241085761	32.5142589016896	32.5204578022764	32.1195944278944
WP_003517198.1	30.5394291550987	29.8311507415857	29.4840059078445	29.7016320619848	29.5918372035973	30.088253836437	28.8372358775912	30.5780058959127	29.7202322175166	29.7406274391188	28.7008314164724	29.4783713901796	29.6997474804987	29.6110819913312	29.6075029985428	29.5205323116268
WP_003518631.1	27.650347514889	27.65353704542	27.7985047979714	27.6964393892346	27.2932409774583	27.2268158470874	27.6969528963904	27.3848752151366	27.6199157243551	27.4722474674849	27.255541557422	27.3403646076479	27.8785603611813	27.6664300401753	27.9027989160915	28.176435469244
